user_1,user_2,similarity_score
U0056,U0139,0.25
U0056,U0140,0.429
U0056,U0141,0.25
U0056,U0142,0.25
U0056,U0143,0.25
U0056,U0144,0.111
U0056,U0145,0.25
U0056,U0146,0.111
U0056,U0147,0.111
U0056,U0148,0.111
U0056,U0149,0.111
U0056,U0150,0.111
U0056,U0151,0.25
U0056,U0152,0.111
U0056,U0153,0.111
U0056,U0154,0.111
U0056,U0155,0.111
U0056,U0156,0.25
U0056,U0157,0.0
U0056,U0158,0.429
U0056,U0159,0.0
U0056,U0160,0.111
U0056,U0161,0.429
U0056,U0162,0.111
U0056,U0163,0.25
U0056,U0164,0.111
U0056,U0165,0.111
U0056,U0166,0.111
U0056,U0167,0.429
U0056,U0168,0.111
U0056,U0169,0.0
U0056,U0170,0.25
U0056,U0171,0.25
U0056,U0172,0.25
U0056,U0173,0.25
U0056,U0174,0.0
U0056,U0175,0.25
U0056,U0176,0.25
U0056,U0177,0.25
U0056,U0178,0.111
U0056,U0179,0.0
U0056,U0180,0.25
U0056,U0181,0.0
U0056,U0182,0.429
U0056,U0183,0.111
U0056,U0184,0.111
U0056,U0185,0.111
U0056,U0186,0.25
U0056,U0187,0.25
U0056,U0188,0.111
U0056,U0189,0.25
U0056,U0190,0.111
U0056,U0191,0.111
U0056,U0192,0.111
U0056,U0193,0.429
U0056,U0194,0.0
U0056,U0195,0.111
U0056,U0196,0.0
U0056,U0197,0.0
U0056,U0198,0.25
U0056,U0199,0.111
U0056,U0200,0.0
U0057,U0058,0.111
U0057,U0059,0.429
U0057,U0060,0.25
U0057,U0061,0.25
U0057,U0062,0.429
U0057,U0063,0.25
U0057,U0064,0.667
U0057,U0065,0.111
U0057,U0066,0.0
U0057,U0067,0.111
U0057,U0068,0.667
U0057,U0069,0.25
U0057,U0070,0.111
U0057,U0071,0.111
U0057,U0072,0.111
U0057,U0073,0.111
U0057,U0074,0.111
U0057,U0075,0.111
U0057,U0076,0.25
U0057,U0077,0.111
U0057,U0078,0.25
U0057,U0079,0.111
U0057,U0080,0.25
U0057,U0081,0.111
U0057,U0082,0.111
U0057,U0083,0.111
U0057,U0084,0.25
U0057,U0085,0.0
U0057,U0086,0.0
U0057,U0087,0.111
U0057,U0088,0.0
U0057,U0089,0.111
U0057,U0090,0.111
U0057,U0091,0.111
U0057,U0092,0.25
U0057,U0093,0.0
U0057,U0094,0.111
U0057,U0095,0.0
U0057,U0096,0.111
U0057,U0097,0.111
U0057,U0098,0.25
U0057,U0099,0.25
U0057,U0100,0.111
U0057,U0101,0.25
U0057,U0102,0.429
U0057,U0103,0.0
U0057,U0104,0.111
U0057,U0105,0.0
U0057,U0106,0.0
U0057,U0107,0.111
U0057,U0108,0.25
U0057,U0109,0.111
U0057,U0110,0.25
U0057,U0111,0.0
U0057,U0112,0.25
U0057,U0113,0.0
U0057,U0114,0.0
U0057,U0115,0.0
U0057,U0116,0.111
U0057,U0117,0.0
U0057,U0118,0.111
U0057,U0119,0.111
U0057,U0120,0.111
U0057,U0121,0.111
U0057,U0122,0.111
U0057,U0123,0.25
U0057,U0124,0.25
U0057,U0125,0.25
U0057,U0126,0.429
U0057,U0127,0.25
U0057,U0128,0.25
U0057,U0129,0.25
U0057,U0130,0.111
U0057,U0131,0.25
U0057,U0132,0.25
U0057,U0133,0.0
U0057,U0134,0.25
U0057,U0135,0.0
U0057,U0136,0.667
U0057,U0137,0.111
U0057,U0138,0.25
U0057,U0139,0.429
U0057,U0140,0.25
U0057,U0141,0.111
U0057,U0142,0.111
U0057,U0143,0.111
U0057,U0144,0.111
U0057,U0145,0.429
U0057,U0146,0.111
U0057,U0147,0.111
U0057,U0148,0.429
U0057,U0149,0.25
U0057,U0150,0.111
U0057,U0151,0.111
U0057,U0152,0.111
U0057,U0153,0.25
U0057,U0154,0.0
U0057,U0155,0.111
U0057,U0156,0.111
U0057,U0157,0.0
U0057,U0158,0.111
U0057,U0159,0.111
U0057,U0160,0.111
U0057,U0161,0.25
U0057,U0162,0.111
U0057,U0163,0.111
U0057,U0164,0.25
U0057,U0165,0.25
U0057,U0166,0.0
U0057,U0167,0.429
U0057,U0168,0.0
U0057,U0169,0.25
U0057,U0170,0.25
U0057,U0171,0.0
U0057,U0172,0.25
U0057,U0173,0.25
U0057,U0174,0.25
U0057,U0175,0.0
U0057,U0176,0.111
U0057,U0177,0.111
U0057,U0178,0.111
U0057,U0179,0.111
U0057,U0180,0.25
U0057,U0181,0.0
U0057,U0182,0.111
U0057,U0183,0.111
U0057,U0184,0.111
U0057,U0185,0.111
U0057,U0186,0.0
U0057,U0187,0.111
U0057,U0188,0.111
U0057,U0189,0.111
U0057,U0190,0.111
U0057,U0191,0.25
U0057,U0192,0.111
U0057,U0193,0.25
U0057,U0194,0.111
U0057,U0195,0.111
U0057,U0196,0.0
U0057,U0197,0.111
U0057,U0198,0.111
U0057,U0199,0.111
U0057,U0200,0.111
U0058,U0059,0.0
U0058,U0060,0.25
U0058,U0061,0.111
U0058,U0062,0.25
U0058,U0063,0.0
U0058,U0064,0.25
U0058,U0065,0.111
U0058,U0066,0.111
U0058,U0067,0.25
U0058,U0068,0.111
U0058,U0069,0.429
U0058,U0070,0.111
U0058,U0071,0.111
U0058,U0072,0.25
U0058,U0073,0.111
U0058,U0074,0.111
U0058,U0075,0.111
U0058,U0076,0.111
U0058,U0077,0.111
U0058,U0078,0.111
U0058,U0079,0.0
U0058,U0080,0.25
U0058,U0081,0.0
U0058,U0082,0.111
U0058,U0083,0.667
U0058,U0084,0.0
U0058,U0085,0.111
U0058,U0086,0.111
U0058,U0087,0.111
U0058,U0088,0.429
U0058,U0089,0.429
U0058,U0090,0.111
U0058,U0091,0.111
U0058,U0092,0.0
U0058,U0093,0.111
U0058,U0094,0.25
U0058,U0095,0.111
U0058,U0096,0.111
U0058,U0097,0.0
U0058,U0098,0.429
U0058,U0099,0.111
U0058,U0100,0.111
U0058,U0101,0.111
U0058,U0102,0.111
U0058,U0103,0.111
U0058,U0104,0.111
U0058,U0105,0.111
U0058,U0106,0.111
U0058,U0107,0.111
U0058,U0108,0.111
U0058,U0109,0.25
U0058,U0110,0.25
U0058,U0111,0.0
U0058,U0112,0.25
U0058,U0113,0.111
U0058,U0114,0.25
U0058,U0115,0.111
U0058,U0116,0.25
U0058,U0117,0.111
U0058,U0118,0.25
U0058,U0119,0.0
U0058,U0120,0.111
U0058,U0121,0.111
U0058,U0122,0.111
U0058,U0123,0.111
U0058,U0124,0.25
U0058,U0125,0.0
U0058,U0126,0.111
U0058,U0127,0.0
U0058,U0128,0.0
U0058,U0129,0.111
U0058,U0130,0.111
U0058,U0131,0.111
U0058,U0132,0.111
U0058,U0133,0.429
U0058,U0134,0.429
U0058,U0135,0.0
U0058,U0136,0.111
U0058,U0137,0.429
U0058,U0138,0.429
U0058,U0139,0.25
U0058,U0140,0.0
U0058,U0141,0.0
U0058,U0142,0.111
U0058,U0143,0.0
U0058,U0144,0.111
U0058,U0145,0.429
U0058,U0146,0.25
U0058,U0147,0.25
U0058,U0148,0.111
U0058,U0149,0.25
U0058,U0150,0.111
U0058,U0151,0.0
U0058,U0152,0.111
U0058,U0153,0.429
U0058,U0154,0.111
U0058,U0155,0.25
U0058,U0156,0.25
U0058,U0157,0.111
U0058,U0158,0.111
U0058,U0159,0.429
U0058,U0160,0.111
U0058,U0161,0.0
U0058,U0162,0.25
U0058,U0163,0.111
U0058,U0164,0.0
U0058,U0165,0.111
U0058,U0166,0.111
U0058,U0167,0.25
U0058,U0168,0.429
U0058,U0169,0.111
U0058,U0170,0.111
U0058,U0171,0.111
U0058,U0172,0.0
U0058,U0173,0.111
U0058,U0174,0.111
U0058,U0175,0.0
U0058,U0176,0.111
U0058,U0177,0.111
U0058,U0178,0.25
U0058,U0179,0.429
U0058,U0180,0.111
U0058,U0181,0.25
U0058,U0182,0.111
U0058,U0183,0.25
U0058,U0184,0.25
U0058,U0185,0.429
U0058,U0186,0.25
U0058,U0187,0.111
U0058,U0188,0.0
U0058,U0189,0.111
U0058,U0190,0.25
U0058,U0191,0.25
U0058,U0192,0.111
U0058,U0193,0.111
U0058,U0194,0.111
U0058,U0195,0.111
U0058,U0196,0.25
U0058,U0197,0.429
U0058,U0198,0.0
U0058,U0199,0.111
U0058,U0200,0.0
U0059,U0060,0.25
U0059,U0061,0.111
U0059,U0062,0.25
U0059,U0063,0.25
U0059,U0064,0.25
U0059,U0065,0.0
U0059,U0066,0.0
U0059,U0067,0.111
U0059,U0068,0.25
U0059,U0069,0.111
U0059,U0070,0.111
U0059,U0071,0.0
U0059,U0072,0.111
U0059,U0073,0.25
U0059,U0074,0.111
U0059,U0075,0.0
U0059,U0076,0.25
U0059,U0077,0.25
U0059,U0078,0.111
U0059,U0079,0.111
U0059,U0080,0.25
U0059,U0081,0.429
U0059,U0082,0.25
U0059,U0083,0.0
U0059,U0084,0.25
U0059,U0085,0.111
U0059,U0086,0.111
U0059,U0087,0.111
U0059,U0088,0.0
U0059,U0089,0.111
U0059,U0090,0.0
U0059,U0091,0.111
U0059,U0092,0.25
U0059,U0093,0.0
U0059,U0094,0.0
U0059,U0095,0.25
U0059,U0096,0.111
U0059,U0097,0.111
U0059,U0098,0.0
U0059,U0099,0.111
U0059,U0100,0.25
U0059,U0101,0.0
U0059,U0102,0.25
U0059,U0103,0.0
U0059,U0104,0.0
U0059,U0105,0.111
U0059,U0106,0.25
U0059,U0107,0.25
U0059,U0108,0.429
U0059,U0109,0.0
U0059,U0110,0.111
U0059,U0111,0.25
U0059,U0112,0.111
U0059,U0113,0.111
U0059,U0114,0.0
U0059,U0115,0.0
U0059,U0116,0.111
U0059,U0117,0.111
U0059,U0118,0.111
U0059,U0119,0.25
U0059,U0120,0.25
U0059,U0121,0.111
U0059,U0122,0.111
U0059,U0123,0.429
U0059,U0124,0.25
U0059,U0125,0.111
U0059,U0126,0.111
U0059,U0127,0.25
U0059,U0128,0.667
U0059,U0129,0.25
U0059,U0130,0.111
U0059,U0131,0.25
U0059,U0132,0.25
U0059,U0133,0.111
U0059,U0134,0.111
U0059,U0135,0.0
U0059,U0136,0.25
U0059,U0137,0.111
U0059,U0138,0.111
U0059,U0139,0.111
U0059,U0140,0.111
U0059,U0141,0.111
U0059,U0142,0.111
U0059,U0143,0.25
U0059,U0144,0.0
U0059,U0145,0.111
U0059,U0146,0.0
U0059,U0147,0.0
U0059,U0148,0.25
U0059,U0149,0.25
U0059,U0150,0.0
U0059,U0151,0.25
U0059,U0152,0.25
U0059,U0153,0.111
U0059,U0154,0.111
U0059,U0155,0.111
U0059,U0156,0.0
U0059,U0157,0.111
U0059,U0158,0.111
U0059,U0159,0.0
U0059,U0160,0.111
U0059,U0161,0.25
U0059,U0162,0.25
U0059,U0163,0.111
U0059,U0164,0.667
U0059,U0165,0.25
U0059,U0166,0.111
U0059,U0167,0.111
U0059,U0168,0.111
U0059,U0169,0.111
U0059,U0170,0.111
U0059,U0171,0.111
U0059,U0172,0.429
U0059,U0173,0.0
U0059,U0174,0.111
U0059,U0175,0.0
U0059,U0176,0.0
U0059,U0177,0.111
U0059,U0178,0.25
U0059,U0179,0.111
U0059,U0180,0.25
U0059,U0181,0.0
U0059,U0182,0.111
U0059,U0183,0.111
U0059,U0184,0.0
U0059,U0185,0.0
U0059,U0186,0.0
U0059,U0187,0.111
U0059,U0188,0.111
U0059,U0189,0.111
U0059,U0190,0.111
U0059,U0191,0.111
U0059,U0192,0.25
U0059,U0193,0.429
U0059,U0194,0.111
U0059,U0195,0.111
U0059,U0196,0.111
U0059,U0197,0.0
U0059,U0198,0.0
U0059,U0199,0.111
U0059,U0200,0.111
U0060,U0061,0.429
U0060,U0062,0.25
U0060,U0063,0.25
U0060,U0064,0.25
U0060,U0065,0.25
U0060,U0066,0.0
U0060,U0067,0.25
U0060,U0068,0.25
U0060,U0069,0.25
U0060,U0070,0.111
U0060,U0071,0.111
U0060,U0072,0.111
U0060,U0073,0.111
U0060,U0074,0.429
U0060,U0075,0.0
U0060,U0076,0.429
U0060,U0077,0.111
U0060,U0078,0.111
U0060,U0079,0.0
U0060,U0080,0.25
U0060,U0081,0.111
U0060,U0082,0.111
U0060,U0083,0.111
U0060,U0084,0.0
U0060,U0085,0.111
U0060,U0086,0.25
U0060,U0087,0.25
U0060,U0088,0.429
U0060,U0089,0.111
U0060,U0090,0.0
U0060,U0091,0.111
U0060,U0092,0.111
U0060,U0093,0.111
U0060,U0094,0.111
U0060,U0095,0.0
U0060,U0096,0.111
U0060,U0097,0.111
U0060,U0098,0.25
U0060,U0099,0.111
U0060,U0100,0.25
U0060,U0101,0.111
U0060,U0102,0.25
U0060,U0103,0.0
U0060,U0104,0.111
U0060,U0105,0.111
U0060,U0106,0.111
U0060,U0107,0.111
U0060,U0108,0.111
U0060,U0109,0.25
U0060,U0110,0.25
U0060,U0111,0.0
U0060,U0112,0.111
U0060,U0113,0.111
U0060,U0114,0.111
U0060,U0115,0.111
U0060,U0116,0.429
U0060,U0117,0.111
U0060,U0118,0.111
U0060,U0119,0.25
U0060,U0120,0.25
U0060,U0121,0.111
U0060,U0122,0.0
U0060,U0123,0.25
U0060,U0124,0.667
U0060,U0125,0.111
U0060,U0126,0.0
U0060,U0127,0.111
U0060,U0128,0.25
U0060,U0129,0.25
U0060,U0130,0.0
U0060,U0131,0.25
U0060,U0132,0.111
U0060,U0133,0.25
U0060,U0134,0.25
U0060,U0135,0.111
U0060,U0136,0.111
U0060,U0137,0.111
U0060,U0138,0.111
U0060,U0139,0.0
U0060,U0140,0.25
U0060,U0141,0.111
U0060,U0142,0.25
U0060,U0143,0.0
U0060,U0144,0.111
U0060,U0145,0.111
U0060,U0146,0.111
U0060,U0147,0.111
U0060,U0148,0.111
U0060,U0149,0.25
U0060,U0150,0.111
U0060,U0151,0.25
U0060,U0152,0.0
U0060,U0153,0.429
U0060,U0154,0.25
U0060,U0155,0.0
U0060,U0156,0.25
U0060,U0157,0.0
U0060,U0158,0.0
U0060,U0159,0.111
U0060,U0160,0.25
U0060,U0161,0.25
U0060,U0162,0.111
U0060,U0163,0.429
U0060,U0164,0.111
U0060,U0165,0.111
U0060,U0166,0.0
U0060,U0167,0.0
U0060,U0168,0.25
U0060,U0169,0.111
U0060,U0170,0.25
U0060,U0171,0.111
U0060,U0172,0.25
U0060,U0173,0.0
U0060,U0174,0.111
U0060,U0175,0.0
U0060,U0176,0.0
U0060,U0177,0.111
U0060,U0178,0.25
U0060,U0179,0.429
U0060,U0180,0.429
U0060,U0181,0.25
U0060,U0182,0.25
U0060,U0183,0.429
U0060,U0184,0.111
U0060,U0185,0.25
U0060,U0186,0.111
U0060,U0187,0.0
U0060,U0188,0.111
U0060,U0189,0.25
U0060,U0190,0.111
U0060,U0191,0.25
U0060,U0192,0.111
U0060,U0193,0.111
U0060,U0194,0.25
U0060,U0195,0.0
U0060,U0196,0.0
U0060,U0197,0.111
U0060,U0198,0.111
U0060,U0199,0.25
U0060,U0200,0.25
U0061,U0062,0.111
U0061,U0063,0.429
U0061,U0064,0.25
U0061,U0065,0.429
U0061,U0066,0.111
U0061,U0067,0.25
U0061,U0068,0.25
U0061,U0069,0.0
U0061,U0070,0.111
U0061,U0071,0.111
U0061,U0072,0.111
U0061,U0073,0.25
U0061,U0074,0.429
U0061,U0075,0.25
U0061,U0076,0.429
U0061,U0077,0.111
U0061,U0078,0.111
U0061,U0079,0.0
U0061,U0080,0.25
U0061,U0081,0.111
U0061,U0082,0.0
U0061,U0083,0.111
U0061,U0084,0.111
U0061,U0085,0.0
U0061,U0086,0.111
U0061,U0087,0.111
U0061,U0088,0.25
U0061,U0089,0.0
U0061,U0090,0.111
U0061,U0091,0.111
U0061,U0092,0.111
U0061,U0093,0.25
U0061,U0094,0.25
U0061,U0095,0.111
U0061,U0096,0.111
U0061,U0097,0.429
U0061,U0098,0.25
U0061,U0099,0.111
U0061,U0100,0.25
U0061,U0101,0.429
U0061,U0102,0.25
U0061,U0103,0.111
U0061,U0104,0.111
U0061,U0105,0.111
U0061,U0106,0.0
U0061,U0107,0.0
U0061,U0108,0.0
U0061,U0109,0.429
U0061,U0110,0.429
U0061,U0111,0.0
U0061,U0112,0.0
U0061,U0113,0.111
U0061,U0114,0.25
U0061,U0115,0.0
U0061,U0116,0.111
U0061,U0117,0.0
U0061,U0118,0.25
U0061,U0119,0.111
U0061,U0120,0.111
U0061,U0121,0.25
U0061,U0122,0.111
U0061,U0123,0.0
U0061,U0124,0.25
U0061,U0125,0.25
U0061,U0126,0.111
U0061,U0127,0.25
U0061,U0128,0.111
U0061,U0129,0.25
U0061,U0130,0.0
U0061,U0131,0.0
U0061,U0132,0.111
U0061,U0133,0.111
U0061,U0134,0.429
U0061,U0135,0.25
U0061,U0136,0.25
U0061,U0137,0.111
U0061,U0138,0.111
U0061,U0139,0.25
U0061,U0140,0.429
U0061,U0141,0.111
U0061,U0142,0.25
U0061,U0143,0.111
U0061,U0144,0.25
U0061,U0145,0.25
U0061,U0146,0.111
U0061,U0147,0.25
U0061,U0148,0.111
U0061,U0149,0.111
U0061,U0150,0.429
U0061,U0151,0.25
U0061,U0152,0.111
U0061,U0153,0.25
U0061,U0154,0.25
U0061,U0155,0.0
U0061,U0156,0.25
U0061,U0157,0.111
U0061,U0158,0.111
U0061,U0159,0.25
U0061,U0160,0.25
U0061,U0161,0.429
U0061,U0162,0.0
U0061,U0163,0.25
U0061,U0164,0.0
U0061,U0165,0.111
U0061,U0166,0.111
U0061,U0167,0.111
U0061,U0168,0.111
U0061,U0169,0.111
U0061,U0170,0.429
U0061,U0171,0.0
U0061,U0172,0.25
U0061,U0173,0.25
U0061,U0174,0.0
U0061,U0175,0.0
U0061,U0176,0.111
U0061,U0177,0.111
U0061,U0178,0.111
U0061,U0179,0.111
U0061,U0180,0.429
U0061,U0181,0.25
U0061,U0182,0.25
U0061,U0183,0.429
U0061,U0184,0.111
U0061,U0185,0.111
U0061,U0186,0.111
U0061,U0187,0.0
U0061,U0188,0.429
U0061,U0189,0.25
U0061,U0190,0.111
U0061,U0191,0.111
U0061,U0192,0.111
U0061,U0193,0.111
U0061,U0194,0.111
U0061,U0195,0.0
U0061,U0196,0.111
U0061,U0197,0.111
U0061,U0198,0.429
U0061,U0199,0.111
U0061,U0200,0.25
U0062,U0063,0.0
U0062,U0064,0.25
U0062,U0065,0.0
U0062,U0066,0.0
U0062,U0067,0.111
U0062,U0068,0.429
U0062,U0069,0.25
U0062,U0070,0.111
U0062,U0071,0.25
U0062,U0072,0.111
U0062,U0073,0.25
U0062,U0074,0.111
U0062,U0075,0.0
U0062,U0076,0.111
U0062,U0077,0.0
U0062,U0078,0.429
U0062,U0079,0.111
U0062,U0080,0.25
U0062,U0081,0.25
U0062,U0082,0.25
U0062,U0083,0.111
U0062,U0084,0.111
U0062,U0085,0.25
U0062,U0086,0.111
U0062,U0087,0.0
U0062,U0088,0.111
U0062,U0089,0.25
U0062,U0090,0.111
U0062,U0091,0.25
U0062,U0092,0.429
U0062,U0093,0.111
U0062,U0094,0.0
U0062,U0095,0.0
U0062,U0096,0.25
U0062,U0097,0.0
U0062,U0098,0.25
U0062,U0099,0.429
U0062,U0100,0.25
U0062,U0101,0.111
U0062,U0102,0.429
U0062,U0103,0.0
U0062,U0104,0.25
U0062,U0105,0.0
U0062,U0106,0.111
U0062,U0107,0.25
U0062,U0108,0.111
U0062,U0109,0.111
U0062,U0110,0.429
U0062,U0111,0.0
U0062,U0112,0.111
U0062,U0113,0.111
U0062,U0114,0.0
U0062,U0115,0.111
U0062,U0116,0.25
U0062,U0117,0.111
U0062,U0118,0.111
U0062,U0119,0.111
U0062,U0120,0.0
U0062,U0121,0.111
U0062,U0122,0.111
U0062,U0123,0.25
U0062,U0124,0.25
U0062,U0125,0.0
U0062,U0126,0.25
U0062,U0127,0.111
U0062,U0128,0.111
U0062,U0129,0.429
U0062,U0130,0.111
U0062,U0131,0.25
U0062,U0132,0.25
U0062,U0133,0.111
U0062,U0134,0.25
U0062,U0135,0.111
U0062,U0136,0.429
U0062,U0137,0.25
U0062,U0138,0.25
U0062,U0139,0.25
U0062,U0140,0.111
U0062,U0141,0.25
U0062,U0142,0.111
U0062,U0143,0.111
U0062,U0144,0.111
U0062,U0145,0.25
U0062,U0146,0.111
U0062,U0147,0.111
U0062,U0148,0.25
U0062,U0149,0.111
U0062,U0150,0.0
U0062,U0151,0.111
U0062,U0152,0.111
U0062,U0153,0.429
U0062,U0154,0.111
U0062,U0155,0.111
U0062,U0156,0.111
U0062,U0157,0.111
U0062,U0158,0.111
U0062,U0159,0.25
U0062,U0160,0.25
U0062,U0161,0.111
U0062,U0162,0.25
U0062,U0163,0.25
U0062,U0164,0.111
U0062,U0165,0.0
U0062,U0166,0.0
U0062,U0167,0.25
U0062,U0168,0.111
U0062,U0169,0.25
U0062,U0170,0.111
U0062,U0171,0.111
U0062,U0172,0.25
U0062,U0173,0.25
U0062,U0174,0.25
U0062,U0175,0.0
U0062,U0176,0.0
U0062,U0177,0.111
U0062,U0178,0.25
U0062,U0179,0.111
U0062,U0180,0.25
U0062,U0181,0.111
U0062,U0182,0.25
U0062,U0183,0.111
U0062,U0184,0.25
U0062,U0185,0.429
U0062,U0186,0.0
U0062,U0187,0.111
U0062,U0188,0.0
U0062,U0189,0.111
U0062,U0190,0.25
U0062,U0191,0.667
U0062,U0192,0.111
U0062,U0193,0.25
U0062,U0194,0.25
U0062,U0195,0.111
U0062,U0196,0.0
U0062,U0197,0.111
U0062,U0198,0.0
U0062,U0199,0.429
U0062,U0200,0.111
U0063,U0064,0.25
U0063,U0065,0.25
U0063,U0066,0.111
U0063,U0067,0.0
U0063,U0068,0.25
U0063,U0069,0.111
U0063,U0070,0.111
U0063,U0071,0.111
U0063,U0072,0.0
U0063,U0073,0.111
U0063,U0074,0.111
U0063,U0075,0.25
U0063,U0076,0.429
U0063,U0077,0.25
U0063,U0078,0.0
U0063,U0079,0.0
U0063,U0080,0.0
U0063,U0081,0.111
U0063,U0082,0.0
U0063,U0083,0.0
U0063,U0084,0.111
U0063,U0085,0.0
U0063,U0086,0.25
U0063,U0087,0.111
U0063,U0088,0.111
U0063,U0089,0.0
U0063,U0090,0.111
U0063,U0091,0.111
U0063,U0092,0.0
U0063,U0093,0.111
U0063,U0094,0.111
U0063,U0095,0.25
U0063,U0096,0.111
U0063,U0097,0.429
U0063,U0098,0.111
U0063,U0099,0.111
U0063,U0100,0.0
U0063,U0101,0.429
U0063,U0102,0.111
U0063,U0103,0.111
U0063,U0104,0.111
U0063,U0105,0.0
U0063,U0106,0.111
U0063,U0107,0.111
U0063,U0108,0.25
U0063,U0109,0.25
U0063,U0110,0.111
U0063,U0111,0.111
U0063,U0112,0.111
U0063,U0113,0.25
U0063,U0114,0.25
U0063,U0115,0.0
U0063,U0116,0.111
U0063,U0117,0.111
U0063,U0118,0.25
U0063,U0119,0.429
U0063,U0120,0.25
U0063,U0121,0.429
U0063,U0122,0.111
U0063,U0123,0.25
U0063,U0124,0.25
U0063,U0125,0.429
U0063,U0126,0.111
U0063,U0127,0.429
U0063,U0128,0.25
U0063,U0129,0.0
U0063,U0130,0.0
U0063,U0131,0.111
U0063,U0132,0.111
U0063,U0133,0.111
U0063,U0134,0.111
U0063,U0135,0.25
U0063,U0136,0.111
U0063,U0137,0.0
U0063,U0138,0.0
U0063,U0139,0.25
U0063,U0140,0.25
U0063,U0141,0.0
U0063,U0142,0.0
U0063,U0143,0.111
U0063,U0144,0.25
U0063,U0145,0.111
U0063,U0146,0.111
U0063,U0147,0.111
U0063,U0148,0.25
U0063,U0149,0.429
U0063,U0150,0.429
U0063,U0151,0.25
U0063,U0152,0.111
U0063,U0153,0.111
U0063,U0154,0.25
U0063,U0155,0.111
U0063,U0156,0.25
U0063,U0157,0.111
U0063,U0158,0.111
U0063,U0159,0.111
U0063,U0160,0.111
U0063,U0161,0.429
U0063,U0162,0.111
U0063,U0163,0.111
U0063,U0164,0.25
U0063,U0165,0.429
U0063,U0166,0.111
U0063,U0167,0.111
U0063,U0168,0.0
U0063,U0169,0.25
U0063,U0170,0.111
U0063,U0171,0.0
U0063,U0172,0.25
U0063,U0173,0.25
U0063,U0174,0.111
U0063,U0175,0.0
U0063,U0176,0.111
U0063,U0177,0.0
U0063,U0178,0.111
U0063,U0179,0.111
U0063,U0180,0.111
U0063,U0181,0.111
U0063,U0182,0.0
U0063,U0183,0.111
U0063,U0184,0.111
U0063,U0185,0.0
U0063,U0186,0.0
U0063,U0187,0.111
U0063,U0188,0.667
U0063,U0189,0.111
U0063,U0190,0.0
U0063,U0191,0.111
U0063,U0192,0.111
U0063,U0193,0.111
U0063,U0194,0.25
U0063,U0195,0.0
U0063,U0196,0.111
U0063,U0197,0.111
U0063,U0198,0.429
U0063,U0199,0.0
U0063,U0200,0.429
U0064,U0065,0.111
U0064,U0066,0.0
U0064,U0067,0.25
U0064,U0068,0.667
U0064,U0069,0.25
U0064,U0070,0.0
U0064,U0071,0.111
U0064,U0072,0.111
U0064,U0073,0.0
U0064,U0074,0.111
U0064,U0075,0.111
U0064,U0076,0.25
U0064,U0077,0.25
U0064,U0078,0.25
U0064,U0079,0.0
U0064,U0080,0.25
U0064,U0081,0.111
U0064,U0082,0.0
U0064,U0083,0.25
U0064,U0084,0.111
U0064,U0085,0.0
U0064,U0086,0.0
U0064,U0087,0.111
U0064,U0088,0.111
U0064,U0089,0.111
U0064,U0090,0.111
U0064,U0091,0.0
U0064,U0092,0.111
U0064,U0093,0.0
U0064,U0094,0.25
U0064,U0095,0.111
U0064,U0096,0.111
U0064,U0097,0.111
U0064,U0098,0.25
U0064,U0099,0.111
U0064,U0100,0.111
U0064,U0101,0.25
U0064,U0102,0.25
U0064,U0103,0.0
U0064,U0104,0.111
U0064,U0105,0.0
U0064,U0106,0.0
U0064,U0107,0.0
U0064,U0108,0.111
U0064,U0109,0.111
U0064,U0110,0.25
U0064,U0111,0.0
U0064,U0112,0.429
U0064,U0113,0.0
U0064,U0114,0.111
U0064,U0115,0.0
U0064,U0116,0.111
U0064,U0117,0.0
U0064,U0118,0.111
U0064,U0119,0.111
U0064,U0120,0.111
U0064,U0121,0.111
U0064,U0122,0.111
U0064,U0123,0.111
U0064,U0124,0.111
U0064,U0125,0.25
U0064,U0126,0.25
U0064,U0127,0.111
U0064,U0128,0.25
U0064,U0129,0.111
U0064,U0130,0.111
U0064,U0131,0.111
U0064,U0132,0.25
U0064,U0133,0.0
U0064,U0134,0.429
U0064,U0135,0.0
U0064,U0136,0.429
U0064,U0137,0.111
U0064,U0138,0.111
U0064,U0139,0.25
U0064,U0140,0.25
U0064,U0141,0.111
U0064,U0142,0.111
U0064,U0143,0.0
U0064,U0144,0.25
U0064,U0145,0.667
U0064,U0146,0.25
U0064,U0147,0.111
U0064,U0148,0.25
U0064,U0149,0.25
U0064,U0150,0.25
U0064,U0151,0.111
U0064,U0152,0.111
U0064,U0153,0.111
U0064,U0154,0.0
U0064,U0155,0.25
U0064,U0156,0.111
U0064,U0157,0.0
U0064,U0158,0.0
U0064,U0159,0.25
U0064,U0160,0.0
U0064,U0161,0.25
U0064,U0162,0.111
U0064,U0163,0.111
U0064,U0164,0.111
U0064,U0165,0.429
U0064,U0166,0.111
U0064,U0167,0.429
U0064,U0168,0.111
U0064,U0169,0.25
U0064,U0170,0.25
U0064,U0171,0.0
U0064,U0172,0.111
U0064,U0173,0.25
U0064,U0174,0.25
U0064,U0175,0.0
U0064,U0176,0.25
U0064,U0177,0.25
U0064,U0178,0.25
U0064,U0179,0.25
U0064,U0180,0.111
U0064,U0181,0.0
U0064,U0182,0.111
U0064,U0183,0.111
U0064,U0184,0.111
U0064,U0185,0.111
U0064,U0186,0.111
U0064,U0187,0.111
